filename,category,tags,description,permalink,year,x,y
56A_49.jpg,RAFFAELLO Sanzio: Sacra Famiglia con S Giovannino,,RAFFAELLO Sanzio: Sacra Famiglia con S Giovannino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_49.jpg/full/full/0/default.jpg,1501.0,-19.644884,-16.181887
56A_49.jpg,RAFFAELLO Sanzio: Sacra Famiglia con S Giovannino,,RAFFAELLO Sanzio: Sacra Famiglia con S Giovannino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_49.jpg/full/full/0/default.jpg,1501.0,-19.644884,-16.181887
56A_49.jpg,RAFFAELLO Sanzio: Sacra Famiglia con S Giovannino,,RAFFAELLO Sanzio: Sacra Famiglia con S Giovannino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_49.jpg/full/full/0/default.jpg,1501.0,-19.644884,-16.181887
2C_340.jpg,Outlier,,CARRACCI Agostino scuola di: Pigura drappeggiata e testa femminile Carboncino lumeggiato a biacca su carta grigia mm 372 x 261,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2C%2F2C_340.jpg/full/full/0/default.jpg,1575.0,35.77175,-1.2798513
4C_286.jpg,Outlier,,BAROCCI Federico: Studi di figure e panneggio Carboncino e sanguigna lumeggiata su carta bruna,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F4C%2F4C_286.jpg/full/full/0/default.jpg,1546.0,4.0818453,-26.373344
158A_471.jpg,Outlier,,BORDONE Paris: Apollo e Marsia,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_471.jpg/full/full/0/default.jpg,1518.0,-30.53064,-33.48793
159B_107.jpg,Outlier,,PREVITALI Andrea: Un monace adora Gesu Bambine,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F159B%2F159B_107.jpg/full/full/0/default.jpg,1487.0,-32.156105,-32.349453
39C_77.jpg,Outlier,,TINTORETTO Jacopo: Nudo maschile Carboncino lumeggiato su carta azzurra 400 x 272,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F39C%2F39C_77.jpg/full/full/0/default.jpg,1537.0,11.007057,-12.880008
110A_220.jpg,Outlier,,DELLA ROBBIA Giovanni: Storie di S Cristina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F110A%2F110A_220.jpg/full/full/0/default.jpg,1487.0,38.641155,40.00622
24A_204.jpg,Outlier,,RAFFAELLO Sanzio: Uomo seduto 203x140,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F24A%2F24A_204.jpg/full/full/0/default.jpg,1501.0,8.300136,-22.208326
52C_477.jpg,Outlier,,LOTTO Lorenzo: Ritratto di studioso,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_477.jpg/full/full/0/default.jpg,1493.0,-45.640236,-41.521843
39B_542.jpg,Outlier,,REMBRANDT Van Rijn: Donna seduta nuda carboncino 161 123 mm,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F39B%2F39B_542.jpg/full/full/0/default.jpg,1624.0,-58.572323,-11.608076
161B_177.jpg,Outlier,,VELASQUEZ Diego: Pablollos de Valladolid part,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F161B%2F161B_177.jpg/full/full/0/default.jpg,1617.0,-39.720917,-56.41705
154A_221.jpg,BASSANO cerchia di: Deposizione,,CIGoLi 1: Pieta Olio si tela om 1935x1445,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F154A%2F154A_221.jpg/full/full/0/default.jpg,1575.0,-50.10828,13.837485
154A_221.jpg,BASSANO cerchia di: Deposizione,,CIGoLi 1: Pieta Olio si tela om 1935x1445,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F154A%2F154A_221.jpg/full/full/0/default.jpg,,-50.10828,13.837485
6A_2.jpg,Outlier,,FACCINI Pietro: Scena del Nuovo Testamento Pennello colore a corpo grigio e carta colorata in bruno 278 x 416,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F6A%2F6A_2.jpg/full/full/0/default.jpg,1570.0,-13.70405,33.908855
18C_134.jpg,Outlier,,PITTORE ITALIANO SEC XVI: Foglio di studi 238 x 178,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F18C%2F18C_134.jpg/full/full/0/default.jpg,1500.0,-34.817173,-52.14369
5B_114.jpg,Outlier,,CAMBIASO Luca : La Sacra Famiglia 313x247,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F5B%2F5B_114.jpg/full/full/0/default.jpg,1545.0,-5.7620187,-5.9363775
46C_768.jpg,BASSANO Leandro: Susanna e i vecchioni,,BASSANO Leandro: Susanna e i vecchioni,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_768.jpg/full/full/0/default.jpg,1575.0,-49.989986,28.535688
161B_195.jpg,Outlier,,VELASQUEZ Diego: Esopo,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F161B%2F161B_195.jpg/full/full/0/default.jpg,1617.0,23.118748,-52.09471
107A_102.jpg,Outlier,,RICCI Giovanni Battista: La lMadonna con Bambino S Giovannino e Angeli Trittico Part centrale Dat 1506,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F107A%2F107A_102.jpg/full/full/0/default.jpg,1555.0,-9.90197,-39.556698
95C_291.jpg,Outlier,,CAVAZZOLA Paolo: Gesu lagellato,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F95C%2F95C_291.jpg/full/full/0/default.jpg,1504.0,11.3692045,2.421513
139C_136.jpg,PIAZZA Albertino: Madonna con S Elisabetta e S Giovanni Tav 49 x 39,,ALBERTINELLI Mariotto: La Madonna col Bambino e S Giovannino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F139C%2F139C_136.jpg/full/full/0/default.jpg,1492.0,-10.389243,-41.80284
139C_136.jpg,PIAZZA Albertino: Madonna con S Elisabetta e S Giovanni Tav 49 x 39,,ALBERTINELLI Mariotto: La Madonna col Bambino e S Giovannino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F139C%2F139C_136.jpg/full/full/0/default.jpg,1492.0,-10.389243,-41.80284
139C_136.jpg,PIAZZA Albertino: Madonna con S Elisabetta e S Giovanni Tav 49 x 39,,ALBERTINELLI Mariotto: La Madonna col Bambino e S Giovannino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F139C%2F139C_136.jpg/full/full/0/default.jpg,1492.0,-10.389243,-41.80284
139C_136.jpg,PIAZZA Albertino: Madonna con S Elisabetta e S Giovanni Tav 49 x 39,,ALBERTINELLI Mariotto: La Madonna col Bambino e S Giovannino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F139C%2F139C_136.jpg/full/full/0/default.jpg,1492.0,-10.389243,-41.80284
136C_394.jpg,GHIRLANDAIO Davide: La Maddalena,,LUINI Aurelio: Santa Caterina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F136C%2F136C_394.jpg/full/full/0/default.jpg,1548.0,-41.03863,-29.56426
103C_244.jpg,Outlier,,DOSSI Dosso: Saera Pamiglia,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F103C%2F103C_244.jpg/full/full/0/default.jpg,1494.0,-26.56689,-11.387503
125A_292.jpg,SODOMA il: La Madonna col Bambino,,SODOMA il: La Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F125A%2F125A_292.jpg/full/full/0/default.jpg,1495.0,-18.269814,-47.090157
125A_292.jpg,SODOMA il: La Madonna col Bambino,,SODOMA il: La Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F125A%2F125A_292.jpg/full/full/0/default.jpg,1495.0,-18.269814,-47.090157
158A_384.jpg,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_384.jpg/full/full/0/default.jpg,,-55.340607,-4.7534537
158A_384.jpg,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_384.jpg/full/full/0/default.jpg,,-55.340607,-4.7534537
158A_384.jpg,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_384.jpg/full/full/0/default.jpg,,-55.340607,-4.7534537
158A_384.jpg,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_384.jpg/full/full/0/default.jpg,,-55.340607,-4.7534537
158A_384.jpg,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,,RITTORE NORDICO 3EO XVI XVII: Madonna di Loreto,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_384.jpg/full/full/0/default.jpg,,-55.340607,-4.7534537
96B_608.jpg,Outlier,,GIOVANNI DA VERONA Fra: Uno stallo Part Intarsio in legno,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F96B%2F96B_608.jpg/full/full/0/default.jpg,1474.0,10.5641575,44.595165
16B_421.jpg,Outlier,,PARMIGIANINO il: Busto muliebre Penna su carta tinta in rosso chiaro  85 x 61,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F16B%2F16B_421.jpg/full/full/0/default.jpg,1521.0,26.511835,-26.990685
32A_372.jpg,Outlier,,PASSEROTTI Bartolomeo: Il Padre Eterno 275 x 200,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F32A%2F32A_372.jpg/full/full/0/default.jpg,1547.0,-3.2800767,2.4973395
2C_414.jpg,Outlier,,CARRACCI Annibale: Ignudo eretto,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2C%2F2C_414.jpg/full/full/0/default.jpg,1578.0,8.459153,-13.127578
31C_380.jpg,Outlier,,MARMI Giacinto: Progetti di restauri peri i palazzi e le ville Medicee Pianta Penna e carboncino  408 x 290,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F31C%2F31C_380.jpg/full/full/0/default.jpg,1643.0,51.895847,8.789333
103A_382.jpg,Outlier,,SIMONE DA FIRENZE: Polittico Part S Giovanni Battista e S Stefano,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F103A%2F103A_382.jpg/full/full/0/default.jpg,1513.0,25.376015,-50.39028
26B_570.jpg,Outlier,,CARRACCI Annibale scuola di: Studio di figura mm 233 x 158,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F26B%2F26B_570.jpg/full/full/0/default.jpg,1578.0,11.512162,-28.462814
127A_14.jpg,Outlier,,TIZIANO Vecellio: Madonna in Gloria,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F127A%2F127A_14.jpg/full/full/0/default.jpg,1501.0,-12.882546,31.378124
39B_903.jpg,Outlier,,SAVOLDO Gerolamo: Donna che si abbiglia Carboncino lumeggiato su carta azzurra 193 x 142,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F39B%2F39B_903.jpg/full/full/0/default.jpg,1488.0,9.552874,-51.95577
97A_242.jpg,Outlier,,SEC XVII: Altare della Pieta,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F97A%2F97A_242.jpg/full/full/0/default.jpg,1600.0,43.904064,36.175888
31B_550.jpg,Outlier,,LANFRANCO Giovanni: Studio di figura mm 247 x 345,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F31B%2F31B_550.jpg/full/full/0/default.jpg,1600.0,7.9188137,-27.519032
48B_681.jpg,Outlier,,CASTIGLIONE Giovanni Benedetto attr: Scena campestre,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F48B%2F48B_681.jpg/full/full/0/default.jpg,1627.0,-6.017839,35.047012
11B_101.jpg,Outlier,,PROCACCINI Giulio Cesare : La Sacra Famiglia 252 x 176,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F11B%2F11B_101.jpg/full/full/0/default.jpg,1592.0,-29.288906,-10.704149
114B_357.jpg,Outlier,,BUZIO Ippolito: S Giacomo,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F114B%2F114B_357.jpg/full/full/0/default.jpg,1580.0,17.875252,-42.856197
44B_52.jpg,Outlier,,DURER Albrecht: Silografia preparata per 1 Andria di Terenzio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F44B%2F44B_52.jpg/full/full/0/default.jpg,1489.0,14.042188,51.717327
157C_107.jpg,Outlier,,RENI Guido: Apollo e marsia,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F157C%2F157C_107.jpg/full/full/0/default.jpg,1593.0,-44.740242,7.1525726
99A_416.jpg,Outlier,,PALLADIO Andrea: Prospetto Nord iniziata 155052 c,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F99A%2F99A_416.jpg/full/full/0/default.jpg,1526.0,61.43989,36.304268
168A_312.jpg,TINRORETTO derivazione da: Mercurio e le Grazie mm 250 x 300,,TINRORETTO derivazione da: Mercurio e le Grazie mm 250 x 300,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F168A%2F168A_312.jpg/full/full/0/default.jpg,1576.0,-32.5748,23.116697
40A_266.jpg,Outlier,,TESTA Pietro : Il Convito dei sette saggi Disegno,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F40A%2F40A_266.jpg/full/full/0/default.jpg,1629.0,35.336914,20.101412
99C_429.jpg,Outlier,,BASSANO Leandro: Il podesta di Bassano Lorenzo Cappello ai piedi della Vergine 176 x 299,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F99C%2F99C_429.jpg/full/full/0/default.jpg,1575.0,-5.569811,34.253304
29B_698.jpg,Outlier,,ALLORI Cristoforo: Due studi di teste Carboncino lumeggiato a biacca su carta bruno chiara 395 x 269,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F29B%2F29B_698.jpg/full/full/0/default.jpg,1595.0,0.4907701,-28.882156
104B_52.jpg,Outlier,,DOMENICHINO ZAMPIERI Domenico: Pennacchio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F104B%2F104B_52.jpg/full/full/0/default.jpg,1599.0,32.53004,47.59843
45B_117.jpg,Outlier,,INCISORE SEC XVI: Dalle Metamorfosi di Ovidio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F45B%2F45B_117.jpg/full/full/0/default.jpg,1500.0,14.047606,51.552933
96A_455.jpg,Outlier,,DA VERONA Liberale: Medaglione,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F96A%2F96A_455.jpg/full/full/0/default.jpg,1453.0,29.60782,45.11828
48C_46.jpg,Outlier,,CATENA Vincenzo attr: Testa di Santo em 39 x 30,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F48C%2F48C_46.jpg/full/full/0/default.jpg,1478.0,-36.85529,-52.52719
29A_360.jpg,Outlier,,MICHELANGELO Buonarroti: Architrave Sanguignan mm 275 x 415,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F29A%2F29A_360.jpg/full/full/0/default.jpg,1493.0,22.587713,-23.888409
140A_604.jpg,Outlier,,BAMBAJA IL: Due figure allegoriche,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F140A%2F140A_604.jpg/full/full/0/default.jpg,1496.0,44.367256,-44.373913
158C_381.jpg,SIGNORELLI Luca: La Madonna con il Bambino,,SIGNORELLI Luca: La Madonna con il Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_381.jpg/full/full/0/default.jpg,1454.0,-29.747671,-28.652332
3B_12.jpg,Outlier,,PARMIGIANINO il: Le mistiche nozze di S Caterina 110 x 88,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F3B%2F3B_12.jpg/full/full/0/default.jpg,1521.0,-8.496292,-8.364486
115A_69.jpg,Outlier,,FONTANA Domenico: Monumento a Papa Niccolo IV,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F115A%2F115A_69.jpg/full/full/0/default.jpg,1561.0,38.998077,28.51854
65C_389.jpg,Outlier,,MINIO Tiziano: Martirio dei Maccabei Stucco,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F65C%2F65C_389.jpg/full/full/0/default.jpg,1519.0,24.546522,45.28707
17A_7.jpg,Outlier,,QUAST Pieter: Figure grottesche punta di metallo su pergamena mm 208x260,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F17A%2F17A_7.jpg/full/full/0/default.jpg,1623.0,-3.6518993,20.227835
113A_128.jpg,Outlier,,RUBENS Peter Paul: Ritratto di Cardinale em 76 x 555,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F113A%2F113A_128.jpg/full/full/0/default.jpg,1595.0,-40.7874,-41.526535
144C_560.jpg,Outlier,,DA MAIANO Benedetto: Linterno,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F144C%2F144C_560.jpg/full/full/0/default.jpg,1460.0,35.52387,27.118088
169A_736.jpg,Outlier,,CANTARINI Simone: S Geronimo nel deserto sanguigna 204 x 129 mm,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F169A%2F169A_736.jpg/full/full/0/default.jpg,1630.0,38.589382,-6.568
24A_285.jpg,Outlier,,RAFFAELLO Sanzio: Figura allegorica 267x153,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F24A%2F24A_285.jpg/full/full/0/default.jpg,1501.0,7.6587315,-21.850521
126C_23.jpg,Outlier,,ROMANINO Girolamo: Crocifissione Part gruppo di armati,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F126C%2F126C_23.jpg/full/full/0/default.jpg,1502.0,-43.647984,-3.7002954
5B_83.jpg,Outlier,,CAMBIASO Luca: Figura allegorica 197 x 150,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F5B%2F5B_83.jpg/full/full/0/default.jpg,1545.0,27.260244,-4.357605
51A_400.jpg,Outlier,,GIORGIONE: Giuditta,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51A%2F51A_400.jpg/full/full/0/default.jpg,1495.0,18.220211,-10.27204
156C_77.jpg,JOUVENET Jean: La pesca miracolosa,,JOUVENET Jean: La pesca miracolosa,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F156C%2F156C_77.jpg/full/full/0/default.jpg,1662.0,1.6426888,33.39034
9A_446.jpg,Outlier,,PITTORE ITALIANO SEC XVII in: Monumento 391 x 240,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F9A%2F9A_446.jpg/full/full/0/default.jpg,1600.0,29.5101,62.231598
154A_241.jpg,Outlier,,FETTI Domenico: Le nozze mistiche di S Caterina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F154A%2F154A_241.jpg/full/full/0/default.jpg,1602.0,-36.544617,-4.525604
2B_535.jpg,Outlier,,NICCOLO DELL ABATE: L Abbondanza,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2B%2F2B_535.jpg/full/full/0/default.jpg,1526.0,-5.233032,1.2421256
124C_766.jpg,Outlier,,LUINI Bernardino: La Raccolta della Manna,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F124C%2F124C_766.jpg/full/full/0/default.jpg,1488.0,-3.6264915,25.33409
4C_639.jpg,Outlier,,DELLA BELLA Stefano: Figura di cavaliere 166x222,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F4C%2F4C_639.jpg/full/full/0/default.jpg,1628.0,33.705143,-5.2191753
36B_343.jpg,Outlier,,MICHELANGELO Buonarroti: Studio di figure,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F36B%2F36B_343.jpg/full/full/0/default.jpg,1493.0,-3.245877,-14.810863
26B_419.jpg,Outlier,,CARRACCI Annibale: Adorazione dei Pastori mm 111 x 147,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F26B%2F26B_419.jpg/full/full/0/default.jpg,1578.0,5.991765,60.488083
31C_162.jpg,Outlier,,DA FAENZA Marco: Disegno decorativo 279x169,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F31C%2F31C_162.jpg/full/full/0/default.jpg,1538.0,28.997383,6.0069194
135A_431.jpg,PAGANI Gregori: Castita di Giuseppe,,PAGANI Gregori: Castita di Giuseppe,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F135A%2F135A_431.jpg/full/full/0/default.jpg,1576.0,-44.685467,10.4149475
90C_281.jpg,Outlier,,SALVIATI Francesco: Affresco e decorazione a stucchi,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F90C%2F90C_281.jpg/full/full/0/default.jpg,1528.0,30.387165,53.16939
46C_556.jpg,Outlier,,BASCHENIS Evaristo: Autoritratto con altra figura e strumenti 1570 c Tela cm 112 x 160,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_556.jpg/full/full/0/default.jpg,1635.0,-62.2898,-10.267815
51C_358.jpg,DA CONEGLIANO Cima CIMA Giovanni Battista: Madonna con Bambino,,PIETRO DEGLI INGANNATI: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51C%2F51C_358.jpg/full/full/0/default.jpg,1508.0,-21.948034,-40.499115
51C_358.jpg,DA CONEGLIANO Cima CIMA Giovanni Battista: Madonna con Bambino,,PIETRO DEGLI INGANNATI: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51C%2F51C_358.jpg/full/full/0/default.jpg,1508.0,-21.948034,-40.499115
51C_358.jpg,DA CONEGLIANO Cima CIMA Giovanni Battista: Madonna con Bambino,,PIETRO DEGLI INGANNATI: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51C%2F51C_358.jpg/full/full/0/default.jpg,1508.0,-21.948034,-40.499115
51C_358.jpg,DA CONEGLIANO Cima CIMA Giovanni Battista: Madonna con Bambino,,PIETRO DEGLI INGANNATI: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51C%2F51C_358.jpg/full/full/0/default.jpg,1508.0,-21.948034,-40.499115
51C_358.jpg,DA CONEGLIANO Cima CIMA Giovanni Battista: Madonna con Bambino,,PIETRO DEGLI INGANNATI: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51C%2F51C_358.jpg/full/full/0/default.jpg,1508.0,-21.948034,-40.499115
51C_358.jpg,DA CONEGLIANO Cima CIMA Giovanni Battista: Madonna con Bambino,,PIETRO DEGLI INGANNATI: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51C%2F51C_358.jpg/full/full/0/default.jpg,1508.0,-21.948034,-40.499115
55A_468.jpg,Outlier,,FIAMMINGO Paolo: S Giroaimo e un donatore,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F55A%2F55A_468.jpg/full/full/0/default.jpg,1558.0,-34.90447,-1.9900811
160A_154.jpg,Outlier,,GAROFALO il: Ia Madonna col,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F160A%2F160A_154.jpg/full/full/0/default.jpg,1499.0,-25.589535,-19.811363
66A_312.jpg,Outlier,,SALVIATI Giuseppe: Angelo annunziante Affr,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F66A%2F66A_312.jpg/full/full/0/default.jpg,1533.0,50.197075,-5.6918077
9A_114.jpg,Outlier,,CLOVIO Giulio: Profilo femminile 133 x 98,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F9A%2F9A_114.jpg/full/full/0/default.jpg,1516.0,-27.86502,-52.70549
41C_523.jpg,Outlier,,TINTORETTO Jacopo: Studio di figura umana Recto carboncino nero sfumato su carta blu 282 x 177 cm,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F41C%2F41C_523.jpg/full/full/0/default.jpg,1537.0,15.295645,-14.154215
93C_59.jpg,Outlier,,SEC XVI: Lucerna a due beccucci di vetro bianco con filet tature scure,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F93C%2F93C_59.jpg/full/full/0/default.jpg,1500.0,33.168606,69.157005
34B_538.jpg,Outlier,,TINTORETTO Domenico: Fustigatore mm 242 x 152,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F34B%2F34B_538.jpg/full/full/0/default.jpg,1578.0,-7.3686757,-15.464567
86C_607.jpg,Outlier,,LIBERI Pietro: Annunciazione,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F86C%2F86C_607.jpg/full/full/0/default.jpg,1623.0,-4.5719986,14.345075
128B_365.jpg,Outlier,,VERROCCHIO: S Giovanni Battista,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F128B%2F128B_365.jpg/full/full/0/default.jpg,1453.0,-21.535154,-65.72278
86C_471.jpg,Outlier,,SEC XVII: s Sebastiano,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F86C%2F86C_471.jpg/full/full/0/default.jpg,1600.0,1.4392256,7.3855863
47B_560.jpg,Outlier,,BERNINI Gian Lorenzo: David,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F47B%2F47B_560.jpg/full/full/0/default.jpg,1616.0,-42.61093,-26.449665
158B_333.jpg,BASSANO Jacopo: Madonna col Bambino in trono e Santi Part della Madonna col Bambino,,BASSANO Jacopo: Madonna col Bambino in trono e Santi Part della Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158B%2F158B_333.jpg/full/full/0/default.jpg,1523.0,-31.602634,-19.431057
66B_310.jpg,Outlier,,DA MONTAGNANA Jacopo: Profeta,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F66B%2F66B_310.jpg/full/full/0/default.jpg,1458.0,22.559118,45.87238
142C_218.jpg,Outlier,,GHIRLANDAIO Domenico: Il banchetto di Erode e la danza di Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F142C%2F142C_218.jpg/full/full/0/default.jpg,1467.0,23.589708,30.175314
147A_259.jpg,Outlier,,PAOLINI Pietro: La Nascita di S Giovanni Battista,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F147A%2F147A_259.jpg/full/full/0/default.jpg,1621.0,-14.857902,30.839504
110B_71.jpg,Outlier,,DELLA PORTA Giacomo: La cascata principale part,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F110B%2F110B_71.jpg/full/full/0/default.jpg,1550.0,42.95117,32.452442
34C_71.jpg,Outlier,,PROCACCINI Giulio Cesare: Studi di teste em 20 x 14,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F34C%2F34C_71.jpg/full/full/0/default.jpg,1592.0,30.351748,-2.4718182
128A_185.jpg,BASSANO Francesco: Deposizione,,BASSANO Jacopo scuola di: La Deposizione,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F128A%2F128A_185.jpg/full/full/0/default.jpg,1523.0,-23.715395,14.34955
39B_123.jpg,Outlier,,MEULEN Adam Frans van der : ScenA di battaglia sanguigna su carta giallina quadrettata,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F39B%2F39B_123.jpg/full/full/0/default.jpg,1649.0,46.0917,0.7936067
9A_363.jpg,Outlier,,TIARINI Alessandro: Madonna e Santi 170 x 170,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F9A%2F9A_363.jpg/full/full/0/default.jpg,1595.0,36.515816,-22.938623
52A_266.jpg,Outlier,,LANFRANCO Giovanni: Apoteosi di S Domenico,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52A%2F52A_266.jpg/full/full/0/default.jpg,1600.0,-45.94757,-3.6505005
161B_71.jpg,Outlier,,TINTORETTO Domenico : Incognita 114 x 100,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F161B%2F161B_71.jpg/full/full/0/default.jpg,1578.0,-10.896801,-56.84642
